geo\time	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 
PL63	: 	: 	: 	: 	: 	: 	: 	3.95 	4.99 	4.15 b	4.85 	: 
PT11	1.54 	1.50 b	1.33 	1.27 	1.53 	1.40 	1.51 	1.35 	1.27 	1.50 b	1.50 	1.53 
PT15	: u	: bu	: u	: u	: u	: u	: u	: u	: u	: bu	: u	: u
PT16	: u	0.80 bu	0.99 u	1.16 u	1.20 u	1.29 	0.86 u	0.74 	1.14 	1.01 b	0.99 	1.32 
PT17	3.18 	3.51 b	3.26 	3.02 	3.67 	3.60 	3.48 	3.91 	5.20 	5.11 b	4.48 	4.18 
PT18	: u	: bu	: u	: u	: u	: u	: u	: u	: u	: bu	: u	2.39 
PT20	: u	: bu	: u	: u	: u	: u	: u	: u	: u	: bu	: u	: u
PT30	: u	: bu	: u	: u	: u	: u	: u	: u	: u	: bu	: u	: u
RO11	: 	1.83 	1.73 	1.87 	1.39 	1.80 b	1.99 b	1.58 	1.28 	1.47 b	1.50 	2.03 
RO12	: 	2.10 	2.13 	1.53 	1.60 	1.65 b	1.00 b	1.67 	1.35 	1.73 b	1.58 	1.71 
RO21	: 	1.18 	0.98 	1.00 	1.36 	1.16 b	0.90 b	1.06 	1.00 	1.20 b	0.89 	1.31 
RO22	: 	1.93 	1.52 	1.35 	1.22 	2.13 b	1.09 b	1.00 	0.89 u	1.11 b	1.03 	1.21 
RO31	: 	1.48 	1.32 	1.57 	1.31 	1.41 b	1.70 b	1.20 	1.13 	1.33 b	1.24 	1.23 
RO32	: 	5.79 	5.09 	4.75 	5.57 	5.72 b	6.41 b	6.52 	5.89 	5.79 b	5.73 	6.55 
RO41	: 	1.35 	0.86 	0.73 	1.57 	0.99 b	0.88 b	1.17 	0.97 u	1.07 bu	1.02 u	0.95 u
RO42	: 	2.17 	1.86 	1.86 	1.92 	2.01 b	3.04 b	2.73 	2.76 	2.72 b	3.86 	4.16 
SE11	9.97 	10.54 	10.06 	10.94 	10.81 b	10.76 	9.37 	9.26 	10.07 b	9.28 b	9.28 	: 
SE12	7.05 	7.51 	7.18 	6.25 	7.48 b	7.00 	5.78 	5.50 	6.02 b	5.72 b	5.37 	: 
SE21	2.76 	3.61 	4.43 	3.96 	4.42 b	3.29 	3.25 	2.95 	3.45 b	3.37 b	3.41 	: 
SE22	4.39 	5.01 	5.35 	5.82 	6.45 b	6.47 	5.77 	5.43 	5.29 b	5.73 b	5.90 	: 
SE23	4.76 	4.76 	5.54 	5.73 	5.65 b	5.64 	5.15 	5.64 	5.65 b	5.67 b	5.84 	: 
SE31	5.30 	4.84 	5.43 	4.16 	4.20 b	3.96 	3.93 	3.74 	3.72 b	3.26 b	3.14 	: 
SE32	: u	6.13 	5.60 	5.48 	5.15 b	5.62 	5.64 	4.26 	4.77 b	4.99 b	3.99 	: 
SE33	: u	: u	: u	4.17 	4.38 b	4.28 	3.62 	3.97 	4.24 b	3.90 b	4.32 	: 
SI01	: 	: 	: 	: 	2.49 	2.24 	2.61 	2.41 	3.07 	2.66 b	2.74 	: 
SI02	: 	: 	: 	: 	4.92 	4.36 	4.68 	5.04 	5.61 	5.15 b	5.39 	: 
SK01	: 	6.46 b	6.64 	6.33 	7.10 	8.39 	6.74 	6.39 	6.64 	5.80 b	6.92 	6.93 
SK02	: 	3.24 b	2.48 	3.10 	3.34 	3.31 	2.82 	3.30 	4.13 	4.63 b	4.87 	4.59 
SK03	: 	3.78 b	4.10 	4.37 	4.05 	4.05 	3.93 	3.97 	3.97 	3.75 b	3.73 	3.75 
SK04	: 	3.15 b	3.26 	3.65 	2.99 	3.87 	3.07 	3.25 	3.93 	3.69 b	4.05 	3.71 
TR10	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.93 b	2.16 	2.41 
TR21	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.29 b	0.93 	0.77 
TR22	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.66 b	0.40 	0.75 
TR31	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.15 b	1.34 	1.53 
TR32	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.50 b	0.53 	0.60 
TR33	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.76 b	0.82 	0.66 
TR41	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.81 b	0.63 	0.78 
TR42	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.80 b	0.84 	0.63 
TR51	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.72 b	2.41 	2.48 
TR52	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.46 b	0.59 	0.58 
TR61	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.54 b	0.80 	0.64 
TR62	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.70 b	1.02 	0.58 
TR63	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.43 b	0.67 	0.78 
TR71	: 	: 	: 	: 	: 	: 	: 	: 	: 	: bu	: u	0.53 
TR72	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.72 b	0.58 	1.34 
TR81	: 	: 	: 	: 	: 	: 	: 	: 	: 	: bu	: u	: u
TR82	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.05 b	0.89 	0.96 
TR83	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.56 b	0.61 	0.51 
TR90	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.88 b	0.73 	0.58 
TRA1	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.92 b	1.33 	1.10 
TRA2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: bu	: u	: u
TRB1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.26 b	0.88 	1.13 
TRB2	: 	: 	: 	: 	: 	: 	: 	: 	: 	: bu	0.76 	0.65 
TRC1	: 	: 	: 	: 	: 	: 	: 	: 	: 	: bu	0.49 	: u
TRC2	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.80 b	0.69 	: u
TRC3	: 	: 	: 	: 	: 	: 	: 	: 	: 	: bu	: u	: u
UKC1	3.99 	4.30 	3.96 b	4.53 	5.43 	4.06 	4.19 	4.14 	3.42 	4.11 b	4.07 	4.58 
UKC2	4.31 	4.90 	3.79 b	4.85 	6.15 	4.57 	4.10 	4.48 	5.06 	4.87 b	5.61 	4.33 
UKD1	: u	: u	: bu	: u	: u	: u	: u	: u	: u	: bu	: u	: u
UKD2	4.19 	4.19 	5.19 b	6.38 	6.43 	6.23 	6.46 	5.31 	6.83 	4.71 b	4.66 	5.13 
UKD3	4.00 	4.46 	4.48 b	5.36 	5.09 	4.34 	4.91 	4.53 	4.71 	5.44 b	5.09 	4.15 
UKD4	3.26 	3.08 	3.15 b	5.53 	3.93 	4.03 	4.73 	5.26 	4.07 	3.44 b	4.03 	2.95 
UKD5	3.94 	3.08 	3.63 b	3.83 	4.07 	4.82 	3.95 	4.58 	4.54 	3.30 b	3.60 	3.29 
UKE1	: u	: u	: bu	: u	: u	: u	: u	: u	2.59 	3.12 b	3.10 	: u
UKE2	4.11 	3.46 	3.49 b	6.29 	4.56 	3.70 	3.52 	3.74 	4.45 	2.97 b	3.42 	3.61 
UKE3	4.01 	5.24 	4.24 b	3.44 	3.98 	3.64 	5.34 	4.53 	4.44 	5.02 b	4.99 	4.02 
UKE4	3.60 	3.12 	4.19 b	4.34 	5.16 	4.51 	4.68 	4.05 	4.57 	3.40 b	4.22 	3.50 
UKF1	4.76 	4.22 	4.85 b	4.09 	5.13 	4.36 	3.84 	3.78 	4.93 	4.76 b	3.44 	4.34 
UKF2	4.40 	5.19 	5.62 b	5.57 	5.83 	5.66 	5.60 	5.76 	4.60 	4.39 b	4.33 	4.29 
UKF3	: u	: u	: bu	: u	: u	: u	: u	3.53 	3.42 	3.62 b	: u	3.63 
UKG1	4.10 	5.06 	5.73 b	5.31 	5.00 	6.06 	4.23 	4.98 	5.99 	4.53 b	6.03 	4.97 
UKG2	3.56 	4.95 	4.11 b	4.97 	5.40 	4.38 	4.74 	6.11 	6.12 	4.80 b	5.70 	4.81 
UKG3	3.74 	3.67 	5.07 b	5.17 	5.24 	5.48 	5.55 	4.93 	4.89 	4.69 b	4.00 	4.78 
UKH1	5.87 	6.00 	6.92 b	6.26 	7.30 	6.66 	5.45 	5.59 	6.30 	6.98 b	5.63 	5.23 
UKH2	9.11 	10.71 	8.57 b	9.51 	9.79 	9.06 	8.59 	8.55 	9.55 	7.35 b	8.44 	8.08 
UKH3	5.03 	4.52 	5.97 b	5.28 	6.09 	5.60 	5.24 	4.76 	5.20 	4.66 b	4.94 	4.99 
UKI1	5.01 	5.80 	6.57 b	5.30 	7.87 	5.76 	5.96 	6.87 	4.46 	5.50 b	6.02 	5.23 
UKI2	6.71 	6.84 	7.12 b	6.95 	7.95 	7.55 	6.84 	6.65 	6.54 	5.89 b	6.69 	6.20 
UKJ1	9.91 	11.28 	11.29 b	12.28 	12.79 	10.77 	10.94 	11.56 	10.49 	11.40 b	10.72 	11.33 
UKJ2	7.13 	7.27 	8.13 b	6.94 	7.91 	7.40 	7.29 	5.74 	6.49 	7.51 b	6.13 	6.67 
UKJ3	7.79 	8.16 	10.20 b	8.53 	9.29 	9.26 	9.13 	7.57 	7.12 	7.61 b	8.45 	8.11 
UKJ4	4.84 	4.38 	5.07 b	5.12 	3.67 	4.51 	4.41 	4.42 	3.91 	4.07 b	5.33 	5.20 
UKK1	7.22 	6.82 	7.66 b	7.04 	7.50 	6.87 	6.72 	6.34 	7.46 	5.95 b	6.65 	5.32 
UKK2	5.15 	4.22 	4.60 b	3.90 	3.77 	4.60 	4.69 	3.37 	3.28 	3.94 b	3.71 	4.37 
UKK3	: u	: u	: bu	: u	: u	: u	: u	: u	: u	: bu	: u	: u
UKK4	4.29 	4.01 	4.71 b	6.14 	5.52 	5.40 	5.05 	4.73 	4.33 	3.61 b	3.21 	3.03 
UKL1	4.67 	5.21 	4.50 b	5.10 	4.14 	4.00 	3.40 	4.83 	4.09 	3.72 b	3.18 	3.78 
UKL2	4.31 	5.28 	3.76 b	5.08 	5.28 	4.92 	3.58 	5.18 	5.07 	5.67 b	3.68 	3.78 
UKM2	6.51 	6.41 	5.42 b	6.00 	5.60 	4.60 	5.12 	5.04 	4.59 	5.00 b	4.74 	5.18 
UKM3	6.33 	6.43 	6.03 b	6.46 	7.38 	5.78 	6.07 	5.24 	3.81 	4.17 b	5.12 	4.17 
UKM5	: u	: u	: bu	: u	4.41 	: u	4.79 	: u	: u	: bu	: u	4.19 
UKM6	: u	: u	: bu	6.27 	3.90 	4.58 	4.93 	: u	4.83 	4.39 b	5.77 	3.55 
UKN0	2.87 	2.97 	2.87 b	3.56 	3.38 	3.87 	3.55 	3.52 	3.39 	3.06 b	3.38 	4.00 
