geo\time	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 
SE23	190.611 	232.976 	238.893 	226.303 	255.095 	284.933 	263.363 	268.013 	289.593 	290.837 	267.869 	124.402 p
SE31	158.567 	152.758 	129.181 	154.511 	177.577 	123.456 	114.918 	114.997 	143.322 	116.45 	142.685 	60.738 p
SE32	88.988 	91.014 	129.833 	86.668 	102.788 	71.135 	57.94 	55.202 	58.104 	92.837 	89.895 	40.647 p
SE33	117.155 	98.814 	152.681 	163.137 	155.477 	103.931 	110.293 	80.985 	111.707 	98.496 	149.237 	57.079 p
SI01	4.148 	7.322 	15.276 	11.069 	20.496 	14.975 	30.861 	23.669 	49.595 	50.542 	37.424 	31.131 p
SI02	15.275 	13.134 	23.795 	21.022 	28.534 	36.598 	44.966 	54.523 	65.033 	55.748 	56.514 	40.539 p
SK01	9.17 	5.041 	8.195 	12.128 	6.937 	15.047 	23.12 	17.624 	12.821 	17.367 	26.006 	11.833 p
SK02	0.603 	2.131 	0.996 	2.009 	1.396 	1.342 	3.522 	4.803 	2.817 	6.213 	4.713 	3.26 p
SK03	1.141 	2.278 	1.537 	0.369 	1.719 	0.472 	1.108 	1.722 	0.37 	2.588 	4.616 	1.873 p
SK04	: 	1.632 	1.463 	2.377 	1.291 	: 	1.496 	6.163 	3.785 	2.98 	5.304 	2.65 p
UKC1	7.275 	30.646 	64.87 	47.288 	53.949 	63.096 	76.093 	76.537 	58.116 	66.08 	58.377 	26.339 p
UKC2	9.635 	35.589 	50.177 	54.786 	50.561 	37.096 	37.299 	51.725 	58.973 	45.294 	52.914 	20.955 p
UKD1	9.84 	42.954 	36.553 	81.027 	56.036 	57.679 	56.976 	43.528 	54.464 	42.263 	40.371 	13.434 p
UKD2	43.185 	86.338 	146.396 	158.551 	185.927 	173.075 	172.476 	139.789 	142.972 	181.506 	116.106 	38.095 p
UKD3	9.279 	28.061 	44.272 	43.808 	54.807 	49.968 	47.98 	51.72 	45.319 	51.848 	39.061 	17.791 p
UKD4	10.259 	33.133 	59.645 	49.653 	50.747 	44.798 	41.202 	51.192 	45.185 	47.97 	54.354 	16.014 p
UKD5	4.601 	34.221 	58.89 	81.959 	89.688 	62.521 	72.001 	51.621 	70.67 	56.107 	60.125 	22.908 p
UKE1	6.523 	15.696 	45.635 	39.244 	48.525 	51.063 	65.836 	50.853 	56.805 	72.933 	44.43 	24.297 p
UKE2	20.798 	46.935 	72.187 	127.66 	87.802 	89.894 	89.707 	90.19 	69.242 	79.085 	52.679 	34.945 p
UKE3	3.087 	22.71 	25.861 	40.973 	43.932 	42.269 	53.331 	39.055 	33.675 	48.983 	39.983 	14.373 p
UKE4	5.749 	39.667 	54.359 	83.582 	79.137 	62.514 	55.305 	57.164 	60.509 	51.258 	50.955 	22.112 p
UKF1	20.585 	37.506 	82.111 	99.57 	86.312 	92.292 	84.44 	87.806 	82.921 	83.461 	93.261 	50.468 p
UKF2	16.444 	51.421 	85.977 	111.38 	101.197 	80.409 	92.795 	94.224 	83.641 	87.815 	76.939 	33.293 p
UKF3	13.693 	22.658 	33.146 	31.204 	36.864 	36.854 	20.193 	40.768 	50.962 	39.49 	39.874 	43.017 p
UKG1	19.482 	56.65 	123.642 	134.129 	143.468 	153.63 	159.985 	152.233 	129.213 	87.694 	110.56 	41.574 p
UKG2	9.224 	26.192 	52.456 	60.955 	53.822 	47.074 	55.653 	49.947 	56.928 	50.216 	40.914 	23.563 p
UKG3	9.087 	24.947 	52.511 	58.861 	58.802 	50.994 	48.691 	42.582 	44.52 	50.987 	46.877 	23.801 p
UKH1	50.078 	141.797 	196.356 	228.116 	227.504 	261.241 	215.242 	220.011 	219.879 	215.899 	181.75 	74.963 p
UKH2	19.029 	74.148 	141.228 	160.92 	179.061 	175.127 	170.759 	180.731 	151.497 	156.54 	145.783 	47.391 p
UKH3	61.769 	93.949 	149.232 	143.766 	130.821 	127.235 	125.77 	94.562 	108.116 	101.939 	91.356 	39.388 p
UKJ1	53.24 	122.448 	203.85 	250.809 	269.306 	246.016 	215.048 	223.963 	210.142 	209.175 	212.766 	90.867 p
UKJ2	24.24 	61.905 	97.942 	121.452 	118.857 	111.813 	174.238 	176.535 	202.479 	161 	150.764 	73.497 p
UKJ3	17.689 	52.836 	165.746 	169.064 	225.619 	142.669 	147.889 	181.181 	152.927 	150.041 	161.215 	67.654 p
UKJ4	30.336 	47.316 	100.323 	119.472 	116.702 	88.396 	85.883 	82.874 	87.945 	80.74 	69.295 	31.448 p
UKK1	17.649 	70.928 	142.144 	196.847 	200.816 	179.68 	170.309 	161.819 	147.055 	144.875 	147.132 	72.639 p
UKK2	6.786 	32.877 	49.088 	69.479 	65.506 	73.09 	78.535 	55.237 	61.636 	64.667 	58.993 	32.776 p
UKK3	23.762 	18.116 	31.073 	34.224 	43.374 	44.538 	42.218 	30.1 	45.116 	27.614 	32.71 	23.308 p
UKK4	11.191 	24.01 	38.098 	51.772 	44.314 	64.844 	51.144 	38.1 	41.648 	36.106 	31.698 	13.203 p
UKL1	1.346 	14.835 	30.587 	31.221 	37.238 	31.048 	32.994 	35.812 	30.56 	27.354 	28.912 	11.067 p
UKL2	8.896 	36.669 	68.93 	73.317 	72.721 	73.556 	57.455 	70.355 	59.385 	35.929 	35.721 	14.248 p
UKM2	7.727 	31.462 	58.991 	67.195 	82.53 	86.591 	91.756 	83.681 	90.937 	89.925 	100.639 	45.73 p
UKM3	4.493 	17.794 	35.001 	37.764 	34.859 	35.972 	36.852 	30.073 	35.323 	32.092 	34.273 	11.646 p
UKM5	: 	: 	: 	: 	: 	135.956 	109.413 	108.339 	133.402 	93.499 	119.465 	61.306 p
UKM6	: 	: 	: 	: 	: 	16.989 	43.055 	23.862 	54.629 	33.668 	57.406 	11.686 p
UKN0	2.453 	10.046 	12.336 	26.864 	29.833 	33.96 	23.054 	26.524 	33.267 	34.576 	37.38 	12.609 p
