geo\time	1994_1996 	1997_1999 	1998_2000 	1999_2001 	2000_2002 	2001_2003 	2002_2004 	2003_2005 	2004_2006 	2005_2007 	2006_2008 	2007_2009 
SE33	167.1 	149.9 	142.6 	137.2 	132.2 	129.7 	124.6 	118.9 	110.2 	104.0 	100.5 	148.2 
SK01	: 	176.4 	97.1 	: 	: 	: 	266.1 	260.0 	232.9 	213.2 	216.5 	: 
SK02	: 	154.4 	76.8 	: 	: 	: 	248.2 	253.3 	249.8 	255.6 	263.0 	: 
SK03	: 	190.7 	98.3 	: 	: 	: 	312.5 	308.1 	295.6 	286.9 	280.7 	: 
SK04	: 	224.3 	102.9 	: 	: 	: 	313.3 	298.8 	275.2 	272.7 	279.6 	: 
UKC1	219.3 	193.0 	182.4 	171.4 	161.4 	155.3 	147.4 	136.9 	124.0 	112.0 	: 	: 
UKC2	207.6 	180.5 	169.9 	157.4 	150.9 	144.5 	138.7 	128.2 	117.1 	108.4 	: 	: 
UKD1	191.6 	169.2 	161.0 	150.3 	141.9 	136.1 	129.8 	122.2 	114.4 	103.5 	: 	: 
UKD2	184.6 	157.7 	153.1 	144.0 	137.2 	130.8 	124.9 	118.7 	111.6 	104.4 	: 	: 
UKD3	214.7 	189.2 	181.2 	171.1 	164.9 	160.1 	154.1 	143.7 	133.2 	123.0 	: 	: 
UKD4	200.6 	175.4 	164.4 	154.9 	146.7 	138.5 	133.2 	125.7 	119.3 	111.4 	: 	: 
UKD5	200.4 	176.2 	165.4 	157.7 	149.6 	148.0 	141.5 	132.4 	122.0 	113.2 	: 	: 
UKE1	184.2 	162.3 	154.2 	144.8 	137.6 	132.0 	125.3 	119.0 	111.1 	105.3 	: 	: 
UKE2	171.8 	152.3 	145.3 	137.3 	131.3 	124.9 	117.2 	109.0 	103.8 	96.2 	: 	: 
UKE3	201.3 	187.3 	176.0 	165.3 	160.1 	152.2 	143.3 	131.5 	122.6 	113.1 	: 	: 
UKE4	192.2 	163.9 	154.0 	145.3 	141.2 	136.9 	130.7 	123.1 	115.3 	107.5 	: 	: 
UKF1	175.3 	156.4 	148.5 	139.9 	136.0 	133.0 	128.1 	117.3 	107.2 	99.5 	: 	: 
UKF2	164.7 	148.2 	142.2 	134.4 	128.5 	123.8 	118.8 	111.1 	102.4 	94.8 	: 	: 
UKF3	188.8 	157.7 	150.5 	139.4 	130.7 	122.6 	117.0 	107.1 	100.2 	92.7 	: 	: 
UKG1	156.5 	141.4 	131.8 	124.5 	116.0 	111.3 	104.8 	97.6 	89.8 	81.6 	: 	: 
UKG2	191.8 	166.1 	158.1 	150.3 	143.6 	138.6 	130.9 	120.1 	108.5 	98.5 	: 	: 
UKG3	193.9 	168.2 	158.9 	152.2 	143.4 	137.4 	128.9 	121.2 	112.3 	104.8 	: 	: 
UKH1	154.7 	134.8 	130.7 	122.3 	115.6 	109.2 	105.0 	100.4 	93.8 	86.9 	: 	: 
UKH2	153.2 	133.2 	126.7 	121.3 	114.9 	110.6 	104.5 	98.0 	91.3 	85.1 	: 	: 
UKH3	158.6 	138.2 	131.5 	124.3 	117.4 	110.8 	105.7 	100.1 	94.1 	86.6 	: 	: 
UKI1	: 	142.8 	138.8 	133.4 	129.2 	124.9 	119.6 	113.2 	104.0 	97.4 	: 	: 
UKI2	: 	137.8 	132.7 	126.0 	119.8 	114.8 	110.3 	102.9 	94.1 	86.7 	: 	: 
UKJ1	147.1 	130.1 	124.3 	117.7 	112.0 	106.6 	101.1 	94.3 	88.7 	82.3 	: 	: 
UKJ2	138.3 	120.5 	113.2 	107.7 	102.9 	100.4 	97.6 	92.7 	85.3 	76.6 	: 	: 
UKJ3	157.4 	139.6 	132.5 	123.5 	115.6 	110.0 	105.6 	97.4 	88.5 	81.3 	: 	: 
UKJ4	159.7 	132.5 	126.0 	121.9 	115.1 	112.8 	110.2 	107.1 	99.6 	92.3 	: 	: 
UKK1	162.1 	141.5 	135.3 	128.1 	122.3 	116.8 	110.9 	101.8 	93.2 	85.5 	: 	: 
UKK2	145.5 	126.1 	121.4 	114.5 	109.0 	102.8 	97.2 	88.7 	80.6 	73.8 	: 	: 
UKK3	: 	136.4 	131.9 	127.7 	121.2 	114.7 	109.6 	104.2 	99.3 	94.5 	: 	: 
UKK4	: 	137.4 	132.4 	125.9 	119.2 	114.1 	109.4 	104.0 	95.0 	87.7 	: 	: 
UKL1	: 	168.7 	160.9 	156.2 	148.9 	143.6 	136.7 	129.0 	119.9 	112.2 	: 	: 
UKL2	: 	156.5 	153.0 	148.6 	143.7 	138.7 	130.7 	121.6 	110.1 	101.7 	: 	: 
